keyword,scope,avg_monthly_searches,competition,competition_index,low_bid_usd,high_bid_usd,cluster
birthstone necklace for dad,expansion,110,HIGH,100,1.07,3.5,birthstone
stackable birthstone rings 14k gold,expansion,110,HIGH,100,0.45,1.94,birthstone
november birthstone necklace gold,expansion,110,HIGH,100,0.74,2.34,birthstone
november birthstone wedding rings,expansion,110,HIGH,100,0.37,3.31,birthstone
march birthstone wedding rings,expansion,110,HIGH,100,0.58,2.41,birthstone
small birthstone rings,expansion,110,HIGH,100,0.31,1.9,birthstone
gold cross necklace with birthstones,expansion,110,HIGH,100,0.54,3.0,birthstone
moon birth necklace,expansion,110,HIGH,100,0.38,1.27,birthstone
mickey mouse birthstone necklace,expansion,110,HIGH,100,0.32,2.05,birthstone
angel wing necklace with birthstone,expansion,110,HIGH,100,0.47,2.26,birthstone
january birthstone ring gold,expansion,110,HIGH,95,0.49,1.74,birthstone
yellow topaz wedding ring,expansion,110,HIGH,100,0.61,2.05,birthstone
sterling silver family birthstone necklace,expansion,110,HIGH,77,0.97,1.91,birthstone
blue topaz cross,expansion,110,HIGH,100,0.32,2.8,birthstone
mens blue topaz necklace,expansion,110,HIGH,99,0.45,1.4,birthstone
men's august birthstone rings,expansion,110,HIGH,100,0.46,1.2,birthstone
yellow topaz wedding band,expansion,110,HIGH,100,0.61,2.05,birthstone
gold january birthstone necklace,expansion,110,HIGH,100,0.25,2.38,birthstone
march and december birthstone ring,expansion,110,HIGH,100,0.49,1.42,birthstone
kendra scott october birthstone necklace,expansion,110,HIGH,100,0.57,1.94,birthstone
june and november birthstone ring,expansion,110,HIGH,100,0.59,2.04,birthstone
april ring,expansion,110,HIGH,97,0.0,0.0,birthstone
affordable birthstone rings,expansion,110,HIGH,100,0.32,1.57,birthstone
march birthstone mens ring,expansion,110,HIGH,100,0.36,1.27,birthstone
september birthstone ring gold,expansion,110,HIGH,100,0.47,2.56,birthstone
gold cross birthstone necklace,expansion,110,HIGH,100,0.54,3.0,birthstone
etsy stackable birthstone rings,expansion,110,HIGH,100,0.01,0.89,birthstone
single stone birthstone rings,expansion,110,HIGH,100,0.0,0.0,birthstone
birthstone wedding band set,expansion,110,HIGH,100,0.68,2.78,birthstone
june birthstone gift,expansion,110,HIGH,100,0.49,1.8,birthstone
march and june birthstone,expansion,110,HIGH,100,0.37,1.4,birthstone
morganite birthstone month,expansion,110,MEDIUM,41,0.0,0.0,birthstone
mickey birthstone necklace,expansion,110,HIGH,100,0.32,2.05,birthstone
june birthstone wedding rings,expansion,110,HIGH,100,0.51,1.62,birthstone
march birthstone gift,expansion,110,HIGH,70,0.33,1.07,birthstone
january birthstone gift,expansion,110,MEDIUM,57,0.86,4.97,birthstone
tiny birthstone rings,expansion,110,HIGH,100,0.31,1.9,birthstone
kendra scott february birthstone necklace,expansion,110,HIGH,100,0.47,1.78,birthstone
blue sapphire birthstone month,expansion,110,HIGH,94,0.09,1.71,birthstone
august birthstone wedding band,expansion,110,HIGH,100,0.53,1.81,birthstone
june and september birthstone ring,expansion,110,HIGH,100,0.51,2.05,birthstone
february jewellery,expansion,110,HIGH,100,0.59,4.53,birthstone
gold 3 stone mothers ring,expansion,110,HIGH,100,0.56,2.56,birthstone
gold may birthstone ring,expansion,110,HIGH,100,0.62,2.84,birthstone
disney birthstone jewelry,expansion,110,MEDIUM,38,0.51,1.9,birthstone
birthstone angel wing necklace,expansion,110,HIGH,100,0.47,2.26,birthstone
brilliant earth birthstone rings,expansion,110,HIGH,98,0.34,2.81,birthstone
august and november birthstone ring,expansion,110,HIGH,100,0.45,1.68,birthstone
pandora birthstone heart charm,expansion,110,HIGH,100,0.27,0.69,birthstone
june birthstone mens ring,expansion,110,HIGH,99,0.31,1.58,birthstone
july and december birthstone ring,expansion,110,HIGH,96,0.46,1.8,birthstone
birthstones for men,expansion,110,HIGH,100,0.65,2.0,birthstone
color of birthstones for each month,expansion,110,HIGH,100,0.05,0.49,birthstone
march rings,expansion,110,HIGH,99,0.64,2.61,birthstone
birthstone necklace jcpenney,expansion,110,HIGH,100,0.41,1.52,birthstone
kendra scott january birthstone necklace,expansion,110,HIGH,96,0.5,2.35,birthstone
blue topaz necklace heart,expansion,110,HIGH,99,0.59,6.24,birthstone
march birthstone wedding band,expansion,110,HIGH,100,0.58,2.41,birthstone
birthstone for november 1,expansion,110,HIGH,100,0.27,2.1,birthstone
kendra scott birthstone necklace august,expansion,110,HIGH,100,0.44,2.1,birthstone
kendra scott august birthstone necklace,expansion,110,HIGH,100,0.44,2.1,birthstone
october birthstone rings for women,expansion,110,HIGH,100,0.31,1.41,birthstone
inexpensive birthstone rings,expansion,110,HIGH,100,0.32,1.57,birthstone
moonstone birthstone month,expansion,110,HIGH,68,0.14,0.95,birthstone
birthstone for november 1st,expansion,110,HIGH,100,0.27,2.1,birthstone
women october birthstone ring,expansion,110,HIGH,100,0.31,1.41,birthstone
tai birthstone ring,expansion,110,HIGH,73,0.0,0.0,birthstone
may birthstone gold ring,expansion,110,HIGH,100,0.62,2.84,birthstone
women october birthstone rings,expansion,110,HIGH,100,0.31,1.41,birthstone
november birthstone wedding band,expansion,110,HIGH,100,0.37,3.31,birthstone
kendra scott birthstone necklace january,expansion,110,HIGH,96,0.5,2.35,birthstone
june birthstone wedding band,expansion,110,HIGH,100,0.51,1.62,birthstone
3 stone gold mothers ring,expansion,110,HIGH,100,0.56,2.56,birthstone
5th december birthstone,expansion,110,HIGH,100,0.12,1.41,birthstone
all december birthstones,expansion,110,MEDIUM,42,0.0,0.0,birthstone
birthstone family pendant,expansion,110,HIGH,90,0.72,3.89,birthstone
birthstone men,expansion,110,HIGH,100,0.65,2.0,birthstone
birthstone morganite,expansion,110,HIGH,87,0.0,0.0,birthstone
birthstone necklace jewelry,expansion,110,HIGH,100,1.07,5.56,birthstone
birthstone rings for him,expansion,110,HIGH,100,0.44,1.4,birthstone
birthstone wedding sets,expansion,110,HIGH,100,0.68,2.78,birthstone
garnet stone month,expansion,110,MEDIUM,52,0.07,0.59,birthstone
heart blue topaz necklace,expansion,110,HIGH,99,0.59,6.24,birthstone
kendra scott birthstone necklace february,expansion,110,HIGH,100,0.47,1.78,birthstone
march birthstone ring for men,expansion,110,HIGH,100,0.36,1.27,birthstone
march birthstone rings for women,expansion,110,HIGH,100,0.32,1.81,birthstone
name of november birthstone,expansion,110,HIGH,100,0.09,0.93,birthstone
original june birthstone,expansion,110,HIGH,97,0.51,1.8,birthstone
price of blue zircon,expansion,110,HIGH,96,0.69,3.7,birthstone
rayma bracelet,expansion,110,HIGH,69,0.0,0.0,birthstone
ring april,expansion,110,HIGH,97,0.0,0.0,birthstone
ring march,expansion,110,HIGH,99,0.64,2.61,birthstone
tai jewelry birthstone ring,expansion,110,MEDIUM,54,0.0,0.0,birthstone
topaz and citrine birthstone,expansion,110,HIGH,97,1.25,5.36,birthstone
white gold and blue topaz necklace,expansion,110,HIGH,100,0.65,2.46,birthstone
white gold necklace with blue topaz,expansion,110,HIGH,100,0.65,2.46,birthstone
women march birthstone ring,expansion,110,HIGH,100,0.32,1.81,birthstone
citrine heart necklace,expansion,110,HIGH,81,0.0,0.0,warm_stones
rose gold citrine ring,expansion,110,HIGH,100,0.74,3.0,warm_stones
citrine baguette ring,expansion,110,HIGH,87,0.8,2.0,warm_stones
citrine and garnet necklace,expansion,110,HIGH,100,0.86,2.51,warm_stones
sweet alhambra heart bracelet,expansion,110,HIGH,100,0.0,0.0,warm_stones
madeira citrine earrings,expansion,110,HIGH,100,0.41,1.77,warm_stones
tiger bead bracelet,expansion,110,HIGH,100,0.54,2.03,warm_stones
citrine anklet,expansion,110,HIGH,100,0.28,0.9,warm_stones
orange citrine ring,expansion,110,HIGH,100,0.52,1.74,warm_stones
citrine heart pendant,expansion,110,HIGH,94,0.0,0.0,warm_stones
cushion cut citrine ring,expansion,110,HIGH,100,0.37,2.19,warm_stones
tiger eye van cleef bracelet,expansion,110,HIGH,100,0.71,4.39,warm_stones
lemon citrine earrings,expansion,110,HIGH,97,0.95,1.88,warm_stones
citrine pendant silver,expansion,110,HIGH,100,0.43,1.4,warm_stones
citrine pear ring,expansion,110,HIGH,100,0.58,1.47,warm_stones
red tiger eye beads,expansion,110,HIGH,100,0.33,0.86,warm_stones
baguette citrine ring,expansion,110,HIGH,87,0.8,2.0,warm_stones
men's citrine pendant,expansion,110,HIGH,100,0.37,1.18,warm_stones
etsy citrine ring,expansion,110,HIGH,100,0.01,0.1,warm_stones
garnet and citrine jewelry,expansion,110,HIGH,100,0.86,2.51,warm_stones
peridot and citrine bracelet,expansion,110,HIGH,85,0.41,2.91,warm_stones
silver tiger ring,expansion,110,HIGH,100,0.0,0.0,warm_stones
van cleef carnelian earrings,expansion,110,HIGH,100,0.0,0.0,warm_stones
pink tiger eye bracelet,expansion,110,HIGH,100,0.0,0.0,warm_stones
citrine flower ring,expansion,110,HIGH,94,0.0,0.0,warm_stones
citrine and garnet jewelry,expansion,110,HIGH,100,0.86,2.51,warm_stones
real tiger eye necklace,expansion,110,HIGH,100,0.44,1.17,warm_stones
tiger eye gold bracelet,expansion,110,HIGH,100,0.58,1.51,warm_stones
tiger eye black onyx bracelet,expansion,110,HIGH,100,0.0,0.0,warm_stones
citrine sterling silver necklace,expansion,110,HIGH,100,0.48,1.45,warm_stones
citrine earrings sterling silver,expansion,110,HIGH,87,0.34,1.49,warm_stones
vca carnelian bracelet,expansion,110,HIGH,100,0.0,0.0,warm_stones
tiger eye bracelet gold,expansion,110,HIGH,100,0.58,1.51,warm_stones
citrine and rose gold ring,expansion,110,HIGH,100,0.74,3.0,warm_stones
tiger eye necklace women's,expansion,110,HIGH,100,0.49,1.68,warm_stones
carnelian wedding ring,expansion,110,HIGH,99,0.0,0.0,warm_stones
citrine peridot ring,expansion,110,HIGH,100,0.65,2.53,warm_stones
tiger eye hoop earrings,expansion,110,HIGH,100,0.29,1.15,warm_stones
tiger eye cross necklace,expansion,110,HIGH,100,0.24,0.98,warm_stones
orange citrine jewelry,expansion,110,HIGH,81,0.0,0.0,warm_stones
citrine sun ring,expansion,110,HIGH,100,0.45,4.58,warm_stones
citrine charm bracelet,expansion,110,MEDIUM,64,0.0,0.0,warm_stones
pear citrine ring,expansion,110,HIGH,100,0.58,1.47,warm_stones
citrine silver pendant,expansion,110,HIGH,100,0.43,1.4,warm_stones
mens eye ring,expansion,110,HIGH,99,0.0,0.0,warm_stones
heart shaped citrine ring,expansion,110,HIGH,97,0.0,0.0,warm_stones
sterling silver citrine bracelet,expansion,110,HIGH,98,0.18,2.14,warm_stones
citrine riviere necklace,expansion,110,HIGH,100,0.0,0.0,warm_stones
carnelian earrings gold,expansion,110,HIGH,88,0.54,2.2,warm_stones
amethyst citrine bracelet,expansion,110,HIGH,100,0.24,1.86,warm_stones
antique citrine engagement ring,expansion,110,HIGH,99,0.0,0.0,warm_stones
carnelian agate bracelet,expansion,110,HIGH,88,0.0,0.0,warm_stones
carnelian and gold earrings,expansion,110,HIGH,88,0.54,2.2,warm_stones
carnelian gold earrings,expansion,110,HIGH,88,0.54,2.2,warm_stones
carved citrine ring,expansion,110,MEDIUM,44,0.0,0.0,warm_stones
carved tiger eye ring,expansion,110,MEDIUM,41,0.0,0.0,warm_stones
citrine ankle bracelet,expansion,110,HIGH,100,0.28,0.9,warm_stones
citrine antique engagement rings,expansion,110,HIGH,99,0.0,0.0,warm_stones
citrine bracelet sterling silver,expansion,110,HIGH,98,0.18,2.14,warm_stones
citrine loose gemstone,expansion,110,HIGH,93,0.45,1.37,warm_stones
citrine necklace sterling silver,expansion,110,HIGH,100,0.48,1.45,warm_stones
citrine pendant men,expansion,110,HIGH,100,0.37,1.18,warm_stones
etsy carnelian bracelet,expansion,110,HIGH,72,0.0,0.0,warm_stones
faceted citrine bracelet,expansion,110,HIGH,100,0.0,0.0,warm_stones
gold carnelian earrings,expansion,110,HIGH,88,0.54,2.2,warm_stones
green tiger eye necklace,expansion,110,HIGH,70,0.0,0.0,warm_stones
jade and tiger's eye bracelet,expansion,110,HIGH,100,0.46,1.24,warm_stones
loose citrine gemstones,expansion,110,HIGH,93,0.45,1.37,warm_stones
mens gold citrine ring,expansion,110,HIGH,100,0.0,0.0,warm_stones
november birthstone charms,expansion,110,HIGH,100,0.44,1.68,warm_stones
original tiger stone ring,expansion,110,LOW,24,0.0,0.0,warm_stones
red carnelian pendant,expansion,110,HIGH,97,0.0,0.0,warm_stones
silver citrine pendant,expansion,110,HIGH,100,0.43,1.4,warm_stones
silver ring tiger,expansion,110,HIGH,100,0.0,0.0,warm_stones
smoky citrine ring,expansion,110,MEDIUM,56,0.0,0.0,warm_stones
square citrine earrings,expansion,110,HIGH,80,0.0,0.0,warm_stones
tiger choker necklace,expansion,110,HIGH,94,0.0,0.0,warm_stones
tiger eye cross pendant,expansion,110,HIGH,100,0.24,0.98,warm_stones
tiger eye ring band,expansion,110,HIGH,85,0.0,0.0,warm_stones
tiger silver ring,expansion,110,HIGH,100,0.0,0.0,warm_stones
topaz citrine birthstone,expansion,110,HIGH,97,1.25,5.36,warm_stones
platinum emerald anniversary ring,expansion,90,HIGH,100,1.21,7.92,gemstone
aquamarine infinity ring,expansion,90,HIGH,100,1.23,3.58,gemstone
colored moissanite engagement rings,expansion,90,HIGH,100,0.58,1.9,gemstone
morganite solitaire ring,expansion,90,HIGH,97,0.82,4.04,gemstone
affordable gemstone engagement rings,expansion,90,HIGH,100,0.73,1.98,gemstone
channel set sapphire band,expansion,90,HIGH,100,0.96,2.48,gemstone
aquamarine birthstone earrings,expansion,90,HIGH,100,0.56,2.84,gemstone
custom opal rings,expansion,90,HIGH,100,0.95,2.9,gemstone
opal promise rings for her,expansion,90,HIGH,100,0.88,2.37,gemstone
blue sapphire hoop earrings,expansion,90,HIGH,100,0.46,3.3,gemstone
emerald stone bracelet,expansion,90,HIGH,100,0.66,2.05,gemstone
rainbow moonstone engagement ring,expansion,90,HIGH,100,0.66,2.5,gemstone
garnet birthstone earrings,expansion,90,HIGH,95,0.54,2.61,gemstone
oval opal engagement ring,expansion,90,HIGH,97,0.83,4.0,gemstone
topaz studs,expansion,90,HIGH,100,1.05,3.33,gemstone
garnet stone earrings,expansion,90,HIGH,100,0.72,2.88,gemstone
genuine amethyst ring,expansion,90,HIGH,100,0.35,2.03,gemstone
real stone bracelets,expansion,90,HIGH,98,0.58,1.27,gemstone
raw aquamarine necklace,expansion,90,HIGH,99,0.34,1.8,gemstone
champagne sapphire engagement ring,expansion,90,HIGH,100,1.19,3.46,gemstone
alexandrite bridal set,expansion,90,HIGH,100,0.67,1.98,gemstone
van cleef sapphire ring,expansion,90,HIGH,100,0.36,2.71,gemstone
natural pink sapphire earrings,expansion,90,HIGH,100,0.44,2.38,gemstone
ceylon sapphire and diamond ring,expansion,90,HIGH,100,0.75,2.67,gemstone
moissanite 1 carat price,expansion,90,HIGH,100,0.09,0.88,gemstone
yellow citrine bracelet,expansion,90,HIGH,100,0.28,1.23,gemstone
ethical gemstones,expansion,90,HIGH,82,1.0,3.28,gemstone
white sapphire solitaire ring,expansion,90,HIGH,100,0.64,1.79,gemstone
ross simons sapphire rings,expansion,90,HIGH,100,0.62,2.74,gemstone
moss agate diamond ring,expansion,90,HIGH,99,1.35,4.9,gemstone
emerald crystal necklace,expansion,90,HIGH,100,0.35,1.7,gemstone
natural sapphire bracelet,expansion,90,HIGH,100,0.75,2.37,gemstone
royal blue sapphire ring,expansion,90,HIGH,100,0.76,1.94,gemstone
raw gemstone engagement rings,expansion,90,HIGH,100,0.85,2.5,gemstone
blue topaz band ring,expansion,90,HIGH,100,0.71,2.59,gemstone
morganite cocktail ring,expansion,90,HIGH,100,0.48,2.65,gemstone
ethically sourced gemstones,expansion,90,HIGH,79,0.53,1.43,gemstone
boulder opal engagement ring,expansion,90,HIGH,100,1.05,3.88,gemstone
birth stones of the months,expansion,90,HIGH,99,0.14,0.67,gemstone
black onyx chain,expansion,90,HIGH,100,0.38,1.66,gemstone
tanzanite band,expansion,90,HIGH,100,0.89,5.96,gemstone
december birthstone stud earrings,expansion,90,HIGH,100,0.4,1.72,gemstone
3 carat tanzanite ring,expansion,90,HIGH,100,0.59,2.97,gemstone
dainty gemstone rings,expansion,90,HIGH,100,0.42,1.35,gemstone
lab created aquamarine,expansion,90,HIGH,100,0.56,2.55,gemstone
morganite heart ring,expansion,90,HIGH,100,0.66,4.37,gemstone
tanzanite halo ring,expansion,90,HIGH,100,1.29,4.31,gemstone
white sapphire band,expansion,90,HIGH,100,0.39,1.61,gemstone
purple amethyst engagement ring,expansion,90,HIGH,100,1.56,4.52,gemstone
emerald cut morganite engagement ring,expansion,90,HIGH,100,0.95,2.7,gemstone
raw opal necklace,expansion,90,HIGH,100,0.55,1.87,gemstone
cushion cut tanzanite ring,expansion,90,HIGH,100,1.02,4.02,gemstone
natural emerald cut engagement rings,expansion,90,HIGH,100,1.13,3.07,gemstone
moonstone anklet,expansion,90,HIGH,100,0.38,1.34,gemstone
aaa tanzanite ring,expansion,90,HIGH,100,0.48,1.67,gemstone
ruby stone earrings,expansion,90,HIGH,99,0.67,4.74,gemstone
peridot stone earrings,expansion,90,HIGH,100,0.39,2.19,gemstone
tiger stone bracelet,expansion,90,HIGH,99,0.29,1.35,gemstone
genuine emerald engagement rings,expansion,90,HIGH,99,1.78,4.39,gemstone
blue amethyst ring,expansion,90,HIGH,100,0.31,1.78,gemstone
emerald ring with diamonds around it,expansion,90,HIGH,100,0.82,4.61,gemstone
dainty amethyst ring,expansion,90,HIGH,100,0.39,1.07,gemstone
real emerald wedding rings,expansion,90,HIGH,100,0.87,2.42,gemstone
sapphire ring set,expansion,90,HIGH,100,0.7,2.97,gemstone
dark blue topaz ring,expansion,90,HIGH,100,0.82,2.54,gemstone
semi precious rings,expansion,90,HIGH,100,0.44,1.23,gemstone
protection stone necklace,expansion,90,HIGH,100,0.49,1.27,gemstone
mood stone ring,expansion,90,HIGH,99,0.3,1.06,gemstone
pink amethyst necklace,expansion,90,HIGH,100,0.37,1.38,gemstone
sapphire stone bracelet,expansion,90,HIGH,100,0.55,2.91,gemstone
natural aquamarine necklace,expansion,90,HIGH,100,1.06,2.75,gemstone
four stone ring,expansion,90,HIGH,100,0.44,2.51,gemstone
real stone beads,expansion,90,HIGH,100,0.27,0.94,gemstone
black garnet ring,expansion,90,HIGH,100,0.49,13.02,gemstone
star sapphire wedding ring,expansion,90,HIGH,99,0.86,2.03,gemstone
authentic gemstones,expansion,90,HIGH,94,0.62,1.73,gemstone
small stone necklace,expansion,90,HIGH,100,0.32,1.16,gemstone
tsavorite garnet engagement ring,expansion,90,HIGH,100,0.87,2.39,gemstone
ring settings for gemstones,expansion,90,HIGH,99,0.37,1.34,gemstone
chatham sapphire,expansion,90,HIGH,93,1.02,2.36,gemstone
natural stone jewelry near me,expansion,90,HIGH,100,0.74,3.02,gemstone
gemstone locket,expansion,90,HIGH,100,0.62,2.35,gemstone
natural crystal jewellery,expansion,90,HIGH,100,0.59,1.29,gemstone
teal stone ring,expansion,90,HIGH,100,0.6,2.87,gemstone
silver stone earrings,expansion,90,HIGH,100,0.34,1.08,gemstone
oval moonstone ring,expansion,90,HIGH,98,0.46,2.64,gemstone
emerald set in gold,expansion,90,HIGH,99,0.63,1.76,gemstone
14k aquamarine ring,expansion,90,HIGH,100,0.53,2.93,gemstone
real stone jewellery,expansion,90,HIGH,100,0.48,1.54,gemstone
square sapphire and diamond ring,expansion,90,HIGH,100,0.0,0.0,gemstone
